Name,StartTime,EndTime,BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,IsWarmup,RPE,RIR,Categories,Note
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Incline dumbell curl,None,7,"12,5",,,Done,false,,,Biceps,
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Incline dumbell curl,None,7,"12,5",,,Done,false,,,Biceps,
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Face Pull,Cable,10,"25,0",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Face Pull,Cable,12,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Face Pull,Cable,12,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Face Pull,Cable,10,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Single lat pulldown,None,10,"15,0",,,Done,false,,,Lat,
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Single lat pulldown,None,8,"21,25",,,Done,false,,,Lat,
Pull,2025-03-14T15:44:37Z,2025-03-14T16:40:52Z,"94,0",Single lat pulldown,None,8,"21,25",,,Done,false,,,Lat,
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Squat,Barbell,8,"60,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Squat,Barbell,5,"80,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Squat,Barbell,1,"95,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Squat,Barbell,3,"105,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Squat,Barbell,5,"90,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Squat,Barbell,3,"90,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Bulgarian Split Squat,None,6,"55,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Bulgarian Split Squat,None,6,"55,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Leg Extension,Machine,10,"75,0",,,Done,false,,,Quadriceps,
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Leg Extension,Machine,8,"82,0",,,Done,false,,,Quadriceps,
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Leg Extension,Machine,8,"82,0",,,Done,false,,,Quadriceps,
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Leg Curl,Machine,10,"53,0",,,Done,false,,,"Calves,Hamstrings",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Leg Curl,Machine,8,"46,0",,,Done,false,,,"Calves,Hamstrings",
Legs,2025-03-16T11:51:05Z,2025-03-16T12:37:08Z,"94,0",Leg Curl,Machine,8,"46,0",,,Done,false,,,"Calves,Hamstrings",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Incline Dumbell Press,Dumbbell,7,"17,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Incline Dumbell Press,Dumbbell,6,"20,0",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Incline Dumbell Press,Dumbbell,6,"22,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Incline Dumbell Press,Dumbbell,5,"22,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Incline Dumbell Press,Dumbbell,6,"20,0",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Chest Fly,Cable,7,"15,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Chest Fly,Cable,12,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Chest Fly,Cable,10,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Chest Fly,Cable,10,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Chest Fly,Cable,10,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Seated Shoulder press,Dumbbell,10,"12,5",,,Done,false,,,Deltoids,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Seated Shoulder press,Dumbbell,9,"15,0",,,Done,false,,,Deltoids,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Seated Shoulder press,Dumbbell,6,"17,5",,,Done,false,,,Deltoids,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Lateral Raise,Cable,7,"5,0",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Lateral Raise,Cable,10,"2,5",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Lateral Raise,Cable,10,"2,5",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Triceps Extension,Cable,12,"15,0",,,Done,false,,,Triceps,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Triceps Extension,Cable,10,"15,0",,,Done,false,,,Triceps,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Triceps Extension,Cable,8,"15,0",,,Done,false,,,Triceps,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Triceps Kickback,Cable,8,"2,5",,,Done,false,,,Triceps,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Triceps Kickback,Cable,10,"2,5",,,Done,false,,,Triceps,
Push,2025-03-19T11:15:35Z,2025-03-19T12:21:41Z,"94,0",Triceps Kickback,Cable,10,"2,5",,,Done,false,,,Triceps,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,6,"60,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,5,"80,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,3,"95,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,3,"105,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,1,"115,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,1,"120,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,8,"60,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Squat,Barbell,6,"20,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Single Leg RDL,None,8,"60,0",,,Done,false,,,Hamstrings,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Single Leg RDL,None,8,"70,0",,,Done,false,,,Hamstrings,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Single Leg RDL,None,5,"80,0",,,Done,false,,,Hamstrings,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Leg Extension,Machine,10,"75,0",,,Done,false,,,Quadriceps,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Leg Extension,Machine,10,"82,0",,,Done,false,,,Quadriceps,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Leg Extension,Machine,10,"82,0",,,Done,false,,,Quadriceps,
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Leg Curl,Machine,10,"53,0",,,Done,false,,,"Calves,Hamstrings",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Leg Curl,Machine,10,"53,0",,,Done,false,,,"Calves,Hamstrings",
Legs,2025-03-23T09:46:39Z,2025-03-23T10:43:04Z,"94,0",Leg Curl,Machine,10,"53,0",,,Done,false,,,"Calves,Hamstrings",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",T-Bar Row,None,10,"25,0",,,Done,false,,,"Trapezius,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",T-Bar Row,None,10,"35,0",,,Done,false,,,"Trapezius,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",T-Bar Row,None,8,"40,0",,,Done,false,,,"Trapezius,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",T-Bar Row,None,8,"40,0",,,Done,false,,,"Trapezius,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",T-Bar Row,None,6,"45,0",,,Done,false,,,"Trapezius,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Standing Calf Raise,Dumbbell,12,"65,0",,,Done,false,,,Calves,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Standing Calf Raise,Dumbbell,10,"75,0",,,Done,false,,,Calves,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Standing Calf Raise,Dumbbell,10,"95,0",,,Done,false,,,Calves,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Standing Calf Raise,Dumbbell,10,"95,0",,,Done,false,,,Calves,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Chin up,None,4,"0,0",,,Done,false,,,"Biceps,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Chin up,None,3,"0,0",,,Done,false,,,"Biceps,Lat",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Face Pull,Cable,10,"25,0",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Face Pull,Cable,10,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Face Pull,Cable,10,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Single lat pulldown,None,10,"15,0",,,Done,false,,,Lat,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Single lat pulldown,None,9,"21,25",,,Done,false,,,Lat,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Single lat pulldown,None,8,"17,5",,,Done,false,,,Lat,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Incline dumbell curl,None,10,"15,0",,,Done,false,,,Biceps,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Incline dumbell curl,None,10,"15,0",,,Done,false,,,Biceps,
Pull,2025-03-24T11:13:52Z,2025-03-24T12:09:00Z,"94,0",Incline dumbell curl,None,10,"15,0",,,Done,false,,,Biceps,
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Incline Dumbell Press,Dumbbell,7,"20,0",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Incline Dumbell Press,Dumbbell,8,"20,0",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Incline Dumbell Press,Dumbbell,5,"22,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Chest Fly,Cable,11,"11,25",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Chest Fly,Cable,12,"8,75",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Chest Fly,Cable,8,"11,25",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Chest Fly,Cable,10,"11,25",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Lateral Raise,Cable,12,"3,75",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Lateral Raise,Cable,10,"3,75",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Lateral Raise,Cable,6,"6,25",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Lateral Raise,Cable,10,"3,75",,,Done,false,,,"Deltoids,Obliques",
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Triceps Extension,Cable,15,"15,0",,,Done,false,,,Triceps,
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Triceps Extension,Cable,10,"15,0",,,Done,false,,,Triceps,
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Triceps Extension,Cable,8,"15,0",,,Done,false,,,Triceps,
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Triceps Kickback,Cable,8,"2,5",,,Done,false,,,Triceps,
Push,2025-03-28T11:00:05Z,2025-03-28T11:50:00Z,"94,0",Triceps Kickback,Cable,10,"2,5",,,Done,false,,,Triceps,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Squat,Barbell,4,"90,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Squat,Barbell,4,"90,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Squat,Barbell,3,"90,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Squat,Barbell,6,"60,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Incline Dumbell Press,Dumbbell,5,"22,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Incline Dumbell Press,Dumbbell,5,"22,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Incline Dumbell Press,Dumbbell,6,"20,0",,,Done,false,,,"Pectorals,Deltoids,Triceps",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Chin up,None,5,"0,0",,,Done,false,,,"Biceps,Lat",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Chin up,None,3,"0,0",,,Done,false,,,"Biceps,Lat",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Chin up,None,3,"0,0",,,Done,false,,,"Biceps,Lat",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Single lat pulldown,None,9,"20,0",,,Done,false,,,Lat,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Single lat pulldown,None,9,"20,0",,,Done,false,,,Lat,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Single lat pulldown,None,9,"20,0",,,Done,false,,,Lat,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Suitcase Carry,None,1,"32,0",,,Done,false,,,"Abdominals (Upper),Obliques",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Suitcase Carry,None,1,"40,0",,,Done,false,,,"Abdominals (Upper),Obliques",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Suitcase Carry,None,1,"40,0",,,Done,false,,,"Abdominals (Upper),Obliques",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Plank,None,,,00:00:30,,Done,false,,,"Abdominals (Upper),Abdominals (Lower),Obliques,Deltoids",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Plank,None,,,00:00:30,,Done,false,,,"Abdominals (Upper),Abdominals (Lower),Obliques,Deltoids",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Plank,None,,,00:00:30,,Done,false,,,"Abdominals (Upper),Abdominals (Lower),Obliques,Deltoids",
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,,,Calves,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,,,Calves,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,,,Calves,
Fullbody B,2025-04-03T10:45:48Z,2025-04-03T11:38:39Z,"94,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,,,Calves,
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Trap bar DL,None,4,"90,0",,,Done,false,,,Back (Lower),
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Trap bar DL,None,4,"90,0",,,Done,false,,,Back (Lower),
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Trap bar DL,None,4,"90,0",,,Done,false,,,Back (Lower),
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Trap bar DL,None,2,"90,0",,,Done,false,,,Back (Lower),
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",T-Bar Row,None,6,"25,0",,,Done,false,,,"Trapezius,Lat",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",T-Bar Row,None,6,"35,0",,,Done,false,,,"Trapezius,Lat",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",T-Bar Row,None,6,"45,0",,,Done,false,,,"Trapezius,Lat",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Bulgarian Split Squat,None,6,"35,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Bulgarian Split Squat,None,6,"45,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Bulgarian Split Squat,None,6,"45,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Leg Curl,Machine,10,"34,5",,,Done,false,,,"Calves,Hamstrings",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Leg Curl,Machine,10,"34,5",,,Done,false,,,"Calves,Hamstrings",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Leg Curl,Machine,10,"34,5",,,Done,false,,,"Calves,Hamstrings",
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Standing Calf Raise,Dumbbell,10,"55,0",,,Done,false,,,Calves,
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Standing Calf Raise,Dumbbell,12,"55,0",,,Done,false,,,Calves,
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Standing Calf Raise,Dumbbell,12,"55,0",,,Done,false,,,Calves,
FullBody A,2025-04-18T09:30:36Z,2025-04-18T10:29:22Z,"94,0",Standing Calf Raise,Dumbbell,10,"55,0",,,Done,false,,,Calves,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Bench Press,Barbell,10,"40,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Bench Press,Barbell,8,"50,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Bench Press,Barbell,1,"60,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Bench Press,Barbell,4,"50,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Chest Fly,Cable,10,"7,5",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Chest Fly,Cable,8,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Chest Fly,Cable,8,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Chest Fly,Cable,8,"10,0",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Triceps Extension,Cable,12,"15,0",,,Done,false,,,Triceps,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Triceps Extension,Cable,10,"15,0",,,Done,false,,,Triceps,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Triceps Extension,Cable,10,"15,0",,,Done,false,,,Triceps,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Shoulder Fly,Cable,8,"5,0",,,Done,false,,,"Trapezius,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Shoulder Fly,Cable,8,"2,5",,,Done,false,,,"Trapezius,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Shoulder Fly,Cable,8,"2,5",,,Done,false,,,"Trapezius,Deltoids",
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Triceps Kickback,Cable,12,"2,5",,,Done,false,,,Triceps,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Triceps Kickback,Cable,12,"2,5",,,Done,false,,,Triceps,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Seated Calves Raises,Machine,12,"20,0",,,Done,false,,,Calves,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,,,Calves,
Workout,2025-05-02T10:28:53Z,2025-05-02T14:01:32Z,"94,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,,,Calves,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Warmup,None,,,00:05:00,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Pogos,None,,,00:00:15,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Pogos,None,,,00:00:15,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Drop Jump,None,5,,,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Drop Jump,None,5,,,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Drop Jump,None,5,,,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Squat Jump,None,6,,,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Squat Jump,None,6,,,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Squat Jump,None,6,,,,Done,false,,,,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Trap bar DL,None,4,"60,0",,,Done,false,,,Back (Lower),
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Trap bar DL,None,4,"80,0",,,Done,false,,,Back (Lower),
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Trap bar DL,None,4,"80,0",,,Done,false,,,Back (Lower),
